PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
124,2025-06-11,19:20:11,1,5,"Davis, Lance",,Undefined,BRE_WHI1,"Martin, Brayden",1000093833,Left,MAR_VIN,Undefined,5,Bottom,0,1,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.48849,-1.593131,-3.034314,2044.665624,239.586313,2:00,6.08457,2.17074,5.69966,-20.72509,11.92701,18.32521,2.87043,0.86761,84.4042,-5.487604,0.239693,0.41127,,,,,,,,,,,,-10.17871,6.89355,-1.92709,50,5.93795,6.31878,-135.40076,-4.48631,-18.66512,32.93867,-19.53309,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,9f1a5430-471a-11f0-9b77-4d3a2eb8c965,91.64887,,,9.08429,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:20:11,2025-06-11T19:20:10.7210000-04:00,2025-06-11T23:20:10.7210000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,49d65924-814d-47c3-923c-2d222c1d654a,54.79869,-136.56313,16.46933,6.08411,-3.797,-9.76654,-2.16169,6.97746,-9.33256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
125,2025-06-11,19:20:27,1,6,"Davis, Lance",,Undefined,BRE_WHI1,"Martin, Brayden",1000093833,Left,MAR_VIN,Undefined,5,Bottom,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.93833,1.605744,-0.488432,2485.607237,58.150314,8:00,5.98954,2.34982,4.95416,-45.41006,-4.1724,-8.85863,3.72306,1.15008,76.5908,-6.613067,-2.051743,0.462188,,,,,,,,,,,,4.20355,-2.06429,-2.29492,50,6.10795,1.43929,-121.71592,1.62315,6.28065,24.78383,-35.25839,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,a8af06d0-471a-11f0-9b77-4d3a2eb8c965,81.55222,,,7.34754,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:20:27,2025-06-11T19:20:26.7480000-04:00,2025-06-11T23:20:26.7480000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,6c88b64e-28c7-4c9e-98b0-e6d3f6cf6dda,55.54619,-122.84005,12.39191,5.99806,3.22237,-17.62919,-2.35374,1.15442,3.14033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
126,2025-06-11,19:20:44,1,7,"Davis, Lance",,Undefined,BRE_WHI1,"Martin, Brayden",1000093833,Left,MAR_VIN,Undefined,5,Bottom,0,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,84.71834,-0.403089,-3.103323,2519.131838,84.33976,8:45,6.0644,2.23497,4.99952,-40.00916,0.98197,-4.96532,2.34919,-1.11148,76.6524,-7.668933,-3.978433,0.460804,,,,,,,,,,,,1.43732,1.07512,-1.93211,50,5.99351,6.86806,-122.52681,-2.40364,2.14977,27.8551,-30.56605,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,b2dd1340-471a-11f0-9b77-4d3a2eb8c965,81.7971,,,8.06594,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:20:44,2025-06-11T19:20:43.8230000-04:00,2025-06-11T23:20:43.8230000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,21029017-c0f3-49e2-abb8-15d61dd43726,55.49821,-123.77045,13.92755,6.07036,-1.03896,-15.28303,-2.23661,6.77208,1.07489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.76252,3.007725,1.907456,1.100269,-0.1567,2.13356,1.22126,-1.36574,6.66186,-1.45352,73.89529,4.31818,-50.89025,-1.32531,72.9135,-4.15648,6.67869,11.32993,-12.25843,-1.51509,-51.05765,5.65348,High,High,High,,,High,High,High
127,2025-06-11,19:21:14,2,1,"Davis, Lance",,Undefined,BRE_WHI1,"Mascolo, Cole",1000115835,Left,MAR_VIN,Undefined,5,Bottom,1,0,0,Slider,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,,84.90865,-1.819522,-3.385432,2574.358513,71.32144,8:30,5.9635,2.21817,5.29959,-41.36175,-0.89772,-6.96937,0.80487,-1.54473,77.05692,-9.323707,-4.621283,0.457832,,,,,,,,,,,,2.36858,0.57878,-1.90478,50,5.76783,7.56487,-122.78112,-5.44334,3.5488,28.50674,-31.30686,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,c517d2c0-471a-11f0-9b77-4d3a2eb8c965,82.32811,,,7.85174,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:21:14,2025-06-11T19:21:14.1950000-04:00,2025-06-11T23:21:14.1950000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,f502950e-554c-43d3-b618-d47d14f1f58f,55.19948,-123.98244,14.25337,5.96942,-4.12403,-15.65343,-2.22042,7.41532,1.7744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
128,2025-06-11,19:22:12,3,1,"Davis, Lance",,Undefined,BRE_WHI1,"Hampton, Will",815409,Left,MAR_VIN,Undefined,5,Bottom,1,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.53389,-1.521608,-2.877847,2039.351256,240.183508,2:00,6.05754,2.21752,5.74572,-21.38733,10.65249,16.86859,2.85643,0.94152,85.79701,-5.503714,0.139027,0.407396,,,,,,,,,,,,-9.40249,6.13201,-1.98877,50,5.91779,6.07622,-135.76026,-4.36587,-17.61184,28.70905,-20.68814,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,e79a3450-471a-11f0-9b77-4d3a2eb8c965,92.52048,,,7.73687,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:22:12,2025-06-11T19:22:12.1800000-04:00,2025-06-11T23:22:12.1800000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,f5c96acd-40a4-4330-a6f3-77cd228743ef,54.75662,-136.76244,14.35452,6.05759,-3.64369,-10.34407,-2.21161,6.69102,-8.80592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
129,2025-06-11,19:22:33,3,2,"Davis, Lance",,Undefined,BRE_WHI1,"Hampton, Will",815409,Left,MAR_VIN,Undefined,5,Bottom,1,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.05088,-3.201561,-2.386027,1943.83836,243.723609,2:00,5.87598,2.33364,6.11808,-26.69785,9.83571,17.11284,0.68545,1.5524,79.35863,-8.203496,0.7012,0.435028,,,,,,,,,,,,-9.70001,6.55874,-2.15969,50,5.61641,4.62173,-127.47889,-7.97484,-15.622,31.41109,-21.61113,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,f4360c70-471a-11f0-9b77-4d3a2eb8c965,86.64365,,,8.69224,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:22:33,2025-06-11T19:22:33.3380000-04:00,2025-06-11T23:22:33.3380000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,d3d3f36e-bea6-42ae-8245-a6741bdfb65d,54.38177,-128.55404,15.70555,5.87672,-7.23513,-10.80556,-2.32703,5.15644,-7.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
130,2025-06-11,19:22:54,3,3,"Davis, Lance",,Undefined,BRE_WHI1,"Hampton, Will",815409,Left,MAR_VIN,Undefined,5,Bottom,1,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.80757,-0.470139,-1.986197,1939.909702,244.214369,2:15,6.14287,2.29768,5.60129,-23.24391,9.71197,17.84044,3.76669,1.92936,84.36868,-4.799426,1.198261,0.413179,,,,,,,,,,,,-9.52288,5.38591,-2.13889,50,6.08772,3.83114,-134.64523,-1.94794,-17.39559,30.58402,-22.33552,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,0034ba30-471b-11f0-9b77-4d3a2eb8c965,91.22551,,,8.43889,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:22:54,2025-06-11T19:22:53.5650000-04:00,2025-06-11T23:22:53.5650000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,5f13e2b7-176b-4c40-9cf6-8382e966170a,54.89778,-135.75318,15.29201,6.14363,-1.1388,-11.16776,-2.28909,4.46132,-8.6978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
131,2025-06-11,19:23:12,3,4,"Davis, Lance",,Undefined,BRE_WHI1,"Hampton, Will",815409,Left,MAR_VIN,Undefined,5,Bottom,1,2,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.83505,-0.231748,-2.503673,2128.290096,245.024599,2:15,6.06113,2.24427,5.80538,-23.29525,9.41371,17.87249,3.90412,1.40368,84.32304,-4.587839,0.696963,0.411628,,,,,,,,,,,,-9.75008,5.2017,-2.04886,50,6.02835,5.06581,-134.68084,-1.36364,-17.81309,30.70593,-22.67069,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,0b3a13d0-471b-11f0-9b77-4d3a2eb8c965,91.56918,,,8.51202,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:23:12,2025-06-11T19:23:12.1320000-04:00,2025-06-11T23:23:12.1320000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,48e27500-a776-4e7c-81b6-9e6b99c99d82,54.69362,-135.74672,15.35296,6.06202,-0.57668,-11.33534,-2.23543,5.68415,-8.90655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
132,2025-06-11,19:23:29,3,5,"Davis, Lance",,Undefined,BRE_WHI1,"Hampton, Will",815409,Left,MAR_VIN,Undefined,5,Bottom,1,3,1,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,92.92805,-1.69976,-1.980494,2071.794883,236.029155,1:45,6.10364,2.17513,5.83383,-20.45651,12.0278,16.29804,2.81755,1.69164,84.87062,-5.531683,0.941693,0.410212,,,,,,,,,,,,-8.82308,6.93638,-2.02283,50,5.95282,3.92645,-134.86883,-4.69642,-16.23058,29.67756,-19.41417,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,151df7e0-471b-11f0-9b77-4d3a2eb8c965,91.88532,,,8.05743,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:23:29,2025-06-11T19:23:28.6920000-04:00,2025-06-11T23:23:28.6920000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,cea01473-82c3-473c-ab34-ab026610336d,54.66594,-135.89168,14.83878,6.10315,-4.02731,-9.70709,-2.1678,4.48585,-8.11529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
133,2025-06-11,19:24:12,4,1,"Davis, Lance",,Undefined,BRE_WHI1,"George, Jamal",805322,Right,MAR_VIN,Undefined,5,Bottom,1,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,84.42176,-0.61244,-2.430809,2610.791046,81.793059,8:45,5.9599,2.38218,4.92444,-40.40707,-0.1137,-8.52823,2.0131,-0.62797,78.42287,-7.871413,-3.933455,0.456865,38.3238,-50.115089,-36.931997,,,,,4.1914,3.00897,-6.796372,0.049357,3.65803,0.37362,-2.13755,50,5.86604,5.57063,-122.56245,-2.87286,5.61937,21.97284,-31.60009,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,2ec92a70-471b-11f0-9b77-4d3a2eb8c965,82.50229,2.15147,,5.99889,,,,2.72476,2.15147,0.58431,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:24:12,2025-06-11T19:24:11.5650000-04:00,2025-06-11T23:24:11.5650000Z,GroundBall,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,804a0050-8e8a-4ca8-84dd-6a239004aabe,55.57928,-123.55865,10.98642,5.96381,-1.44019,-15.80005,-2.38433,5.31586,2.80968,,2.72232,29.11834,,,,,,,,2.15512,-43.59019,,,,,,,,0.58615,-21.8881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
134,2025-06-11,19:24:48,5,1,"Davis, Lance",,Undefined,BRE_WHI1,"Appelwick, Evan",695485,Right,MAR_VIN,Undefined,5,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.19696,-1.56159,-2.650389,2580.21025,65.461244,8:15,5.98489,2.29449,5.04463,-41.41904,-0.37343,-3.79477,1.05831,-0.52364,77.08608,-9.037521,-3.321073,0.46111,,,,,,,,,,,,1.10268,0.63559,-2.03835,50,5.80255,5.80949,-121.95439,-4.89909,1.64809,25.68333,-31.22409,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,44620910-471b-11f0-9b77-4d3a2eb8c965,81.74279,,,7.11088,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:24:48,2025-06-11T19:24:47.7850000-04:00,2025-06-11T23:24:47.7850000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,697d81bc-8db2-4e13-bbba-974553dce14f,55.45661,-123.09817,12.84167,5.98976,-3.50856,-15.61205,-2.29543,5.73609,0.82405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
135,2025-06-11,19:25:07,5,2,"Davis, Lance",,Undefined,BRE_WHI1,"Appelwick, Evan",695485,Right,MAR_VIN,Undefined,5,Bottom,2,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.37678,0.926981,-1.245605,2541.329275,72.378864,8:30,6.00917,2.24228,4.97978,-44.28491,-2.56638,-12.25186,3.19452,0.04471,76.29975,-7.084585,-3.407974,0.464875,,,,,,,,,,,,5.69,-1.11965,-2.11162,50,6.06247,3.17173,-120.93502,0.24909,8.39683,24.36429,-33.8263,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,4f9158e0-471b-11f0-9b77-4d3a2eb8c965,81.08085,,,7.07703,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:25:07,2025-06-11T19:25:06.7400000-04:00,2025-06-11T23:25:06.7400000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,9c42a62b-3206-48f8-9400-377b75508a61,55.52139,-122.04232,12.18214,6.01621,1.78642,-16.91315,-2.2471,2.79011,4.19842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
136,2025-06-11,19:25:22,5,3,"Davis, Lance",,Undefined,BRE_WHI1,"Appelwick, Evan",695485,Right,MAR_VIN,Undefined,5,Bottom,2,1,1,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.50557,-1.762171,-2.537185,2120.318736,236.508939,2:00,6.12915,1.91418,5.66553,-20.22926,12.14174,16.73879,2.79809,0.9417,85.20694,-5.54532,0.453113,0.409496,,,,,,,,,,,,-9.19335,6.98485,-1.71023,50,5.96736,5.23733,-135.60145,-4.88186,-17.0648,30.50471,-19.20868,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,58e299e0-471b-11f0-9b77-4d3a2eb8c965,92.04597,,,8.29863,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:25:22,2025-06-11T19:25:22.4080000-04:00,2025-06-11T23:25:22.4080000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,d7a254be-f456-4463-bf07-d0156d8ee983,54.83462,-136.68471,15.25236,6.12861,-4.19974,-9.60434,-1.90698,5.84332,-8.5324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
137,2025-06-11,19:25:39,5,4,"Davis, Lance",,Undefined,BRE_WHI1,"Appelwick, Evan",695485,Right,MAR_VIN,Undefined,5,Bottom,2,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.34653,-1.146236,-0.974103,2631.528613,63.753755,8:15,6.03414,2.19932,4.92602,-44.36439,-3.70835,-10.01831,1.25319,0.44348,77.87821,-9.110261,-2.744412,0.458917,,,,,,,,,,,,4.72445,-1.20658,-2.09555,50,5.88508,2.51876,-122.42178,-4.18259,7.17554,23.98617,-34.00662,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,632a48d0-471b-11f0-9b77-4d3a2eb8c965,82.13348,,,6.46832,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:25:39,2025-06-11T19:25:39.4270000-04:00,2025-06-11T23:25:39.4270000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,9e9b4e20-76d1-4895-b28f-d10d527c6678,55.57711,-123.50967,11.99308,6.0398,-2.64022,-17.00331,-2.20241,2.19332,3.58777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
138,2025-06-11,19:25:59,5,5,"Davis, Lance",,Undefined,BRE_WHI1,"Appelwick, Evan",695485,Right,MAR_VIN,Undefined,5,Bottom,2,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,83.94372,0.433442,-2.253763,2528.74175,78.940336,8:45,6.00614,2.17836,4.90523,-42.11451,-0.77327,-10.71587,2.90685,-0.84719,76.81514,-7.175059,-4.140362,0.462768,,,,,,,,,,,,4.62118,-0.08811,-1.94847,50,6.01337,5.26953,-121.66513,-0.7198,6.89887,24.76474,-32.30558,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,6ed3f8c0-471b-11f0-9b77-4d3a2eb8c965,81.45002,,,7.12858,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:25:59,2025-06-11T19:25:59.1460000-04:00,2025-06-11T23:25:59.1460000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,1f21f06f-efd0-42d0-8a40-ac8c3fd7422b,55.59516,-122.79873,12.38237,6.01247,0.75898,-16.15279,-2.18245,4.95373,3.44944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
139,2025-06-11,19:29:04,1,1,"Mulligan, Brett",831150,Right,MAR_VIN,"Magpoe, Adam",,Undefined,BRE_WHI1,Undefined,6,Top,0,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.7888,-0.503669,-0.844928,2229.817584,58.3746,8:00,5.98112,0.57682,5.54221,-46.77345,-3.38957,-7.69347,1.61253,-0.85404,74.41396,-9.014907,-2.220024,0.474062,,,,,,,,,,,,3.67736,-1.22,-0.49825,50,5.90608,2.03147,-117.35673,-2.63925,5.11666,22.68782,-33.87157,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,dcd21550-471b-11f0-9b77-4d3a2eb8c965,79.50943,,,6.37484,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:29:04,2025-06-11T19:29:03.5190000-04:00,2025-06-11T23:29:03.5190000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,37bbd5aa-28f7-4999-bf7c-e79cc40c77a5,54.96059,-118.31184,11.34391,5.98717,-1.21332,-16.93578,-0.57924,1.81607,2.55833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
140,2025-06-11,19:29:20,1,2,"Mulligan, Brett",831150,Right,MAR_VIN,"Magpoe, Adam",,Undefined,BRE_WHI1,Undefined,6,Top,0,0,1,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.16531,1.194063,0.061997,1645.893142,259.803882,2:45,5.89496,0.70792,5.67393,-36.86408,3.88303,14.49883,3.93636,1.97396,76.06424,-5.603399,2.654101,0.45943,,,,,,,,,,,,-7.27878,2.06669,-0.72208,50,5.9728,-0.73242,-120.77082,1.25677,-10.73612,23.81139,-29.12569,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,e6a864d0-471b-11f0-9b77-4d3a2eb8c965,82.04166,,,7.10107,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:29:20,2025-06-11T19:29:20.1430000-04:00,2025-06-11T23:29:20.1430000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,184e5521-a5b7-4425-a944-40dfbd693525,54.82584,-121.71858,11.9057,5.89971,2.41605,-14.56285,-0.70144,-0.3051,-5.36806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
141,2025-06-11,19:29:37,1,3,"Mulligan, Brett",831150,Right,MAR_VIN,"Magpoe, Adam",,Undefined,BRE_WHI1,Undefined,6,Top,0,1,1,Fastball,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.2118,-1.378297,-2.059362,2439.58968,187.769623,12:15,5.84719,0.87138,6.163,-19.71942,16.88662,2.13571,2.92959,-0.85387,79.27742,-5.133844,-1.67443,0.43546,,,,,,,,,,,,-1.69622,9.47654,-0.71609,50,5.73227,4.4603,-126.52057,-3.59121,-2.73312,27.24148,-16.90431,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,f098f310-471b-11f0-9b77-4d3a2eb8c965,86.55783,,,7.93438,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:29:37,2025-06-11T19:29:36.8900000-04:00,2025-06-11T23:29:36.8900000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,528962d9-bc3b-46ab-b41f-6b61d523c3c1,54.33307,-127.45011,13.62074,5.84497,-3.01439,-8.45216,-0.86988,4.55356,-1.36656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
142,2025-06-11,19:29:58,1,4,"Mulligan, Brett",831150,Right,MAR_VIN,"Magpoe, Adam",,Undefined,BRE_WHI1,Undefined,6,Top,0,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.03452,2.814863,0.540533,2388.202219,49.661887,7:45,6.02547,0.45809,5.77312,-46.89341,-4.30067,-6.55272,4.73939,0.41506,74.40211,-5.79034,-0.632873,0.46972,,,,,,,,,,,,3.45327,-2.47043,-0.49891,50,6.23028,-0.84899,-117.66952,4.1883,4.86268,21.42209,-35.65279,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,fcea2da0-471b-11f0-9b77-4d3a2eb8c965,80.24446,,,6.6324,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-11,23:29:58,2025-06-11T19:29:57.5470000-04:00,2025-06-11T23:29:57.5470000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,35543576-3f57-41eb-9f8a-c46252e883d5,54.72859,-118.52725,10.71104,6.03401,5.61582,-17.82639,-0.46102,-1.04369,2.43134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
